id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
630037,MIN,Lichens,,PreservedSpecimen,9485dbb4-d7a3-45a9-b62a-9487bde71bef,022603,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Fink, B.",,1059,1901-07-31,1901,7,31,212,,31/Jul/1901,,,"on rocks",,,,,,,,,,,,,,"United States",Minnesota,Koochiching,,Koochiching,,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:9485dbb4-d7a3-45a9-b62a-9487bde71bef,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=630037
630038,MIN,Lichens,,PreservedSpecimen,33555b76-d60a-4b40-b306-a188eb03524a,022604,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia baltimorensis",278874,"(Gyeln. & Fóriss) Hale",Flavoparmelia,baltimorensis,,,,,,,,,,"Fink, B.",,943,1901-07-27,1901,7,27,208,,27/Jul/1901,,,"on trees",,,,,,,,,,,,,,"United States",Minnesota,Koochiching,,Koochiching,,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:33555b76-d60a-4b40-b306-a188eb03524a,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=630038
630090,MIN,Lichens,,PreservedSpecimen,9ef13f94-d1ed-4d62-9d89-4ce287876d7e,022665,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Fink, B.",,77,1896-07-03,1896,7,3,185,,03/Jul/1896,,,,,,,,,,,,,,,,,"United States",Minnesota,Hennepin,,Neapolis,,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:9ef13f94-d1ed-4d62-9d89-4ce287876d7e,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=630090
632550,MIN,Lichens,,PreservedSpecimen,d3d3d792-022e-46a9-8e1a-bfbf0f5ffc6b,352277,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Fink, B.",,804,1897-07-19,1897,7,19,200,,19/Jul/1897,,,"on trees",,,,,,,,,,,,,,"United States",Minnesota,Lake,,"Snowbank Lake Area; Superior National Forest",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:d3d3d792-022e-46a9-8e1a-bfbf0f5ffc6b,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=632550
632810,MIN,Lichens,,PreservedSpecimen,b361f56a-9752-4f4f-8070-8975459bd0fa,434341,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Cotter, S.",,192,1950-05-25,1950,5,25,145,,25/May/1950,,,"on birch",,,,,,,,,,,,,,"United States",Minnesota,Anoka,,"Ham Lake, S of Soderville",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:b361f56a-9752-4f4f-8070-8975459bd0fa,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=632810
632824,MIN,Lichens,,PreservedSpecimen,dbc315b9-3f6c-4dd4-a030-604bdad66eeb,434356,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia baltimorensis",278874,"(Gyeln. & Fóriss) Hale",Flavoparmelia,baltimorensis,,,,,,,,,,"Cotter, S.",,1511,1950-05-20,1950,5,20,140,,20/May/1950,,,"on oak",,,,,,,,,,,,,,"United States",Minnesota,Hennepin,,"Neapolis, 9-Mile Creek",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:dbc315b9-3f6c-4dd4-a030-604bdad66eeb,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=632824
632825,MIN,Lichens,,PreservedSpecimen,a711eaa2-d720-404e-ba07-632ce644b704,434357,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia soredica",278918,"(Nyl.) Hale",Flavopunctelia,soredica,,,,,,,,,,"Cotter, S.",,2009,1951-07-15,1951,7,15,196,,15/Jul/1951,,,"det hale",,,,,,,,,,,,,,"United States",Minnesota,"Crow Wing",,"Pelican Lake, N of Brainerd",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:a711eaa2-d720-404e-ba07-632ce644b704,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=632825
632826,MIN,Lichens,,PreservedSpecimen,507eeedd-c912-408c-96d9-19c7fb4cbe4f,434359,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Cotter, S.",,184,1948-05-30,1948,5,30,151,,30/May/1948,,,,,,,,,,,,,,,,,"United States",Minnesota,Cook,,"Tomteboda, Grand Marais",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:507eeedd-c912-408c-96d9-19c7fb4cbe4f,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=632826
632827,MIN,Lichens,,PreservedSpecimen,c6db391c-8938-4aa8-92b1-340d265606ef,434360,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Cotter, S.",,1509,1950-10-07,1950,10,7,280,,07/Oct/1950,,,"on tamarack",,,,,,,,,,,,,,"United States",Minnesota,Anoka,,"Cedar Creek Bog; Cedar Creek Ecosystem Science Reserve",,0,,45.409436,-93.199525,WGS84,100,,"danielstanton (2021-03-11 16:23:30)",,"georef batch tool 2021-03-11","reviewed - high confidence",,,,,,,,,,,"2021-03-11 17:23:30",,11,urn:uuid:c6db391c-8938-4aa8-92b1-340d265606ef,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=632827
632828,MIN,Lichens,,PreservedSpecimen,62a05e10-c82c-4e36-aaaa-ba93825ed774,434361,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia baltimorensis",278874,"(Gyeln. & Fóriss) Hale",Flavoparmelia,baltimorensis,,,,,,,,,,"Cotter, S.",,190,1950-05-06,1950,5,6,126,,06/May/1950,,,"on oak",,,,,,,,,,,,,,"United States",Minnesota,Ramsey,,"N of Vadnais Lake; Snail Lake-Vadnais Lake County Park",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:62a05e10-c82c-4e36-aaaa-ba93825ed774,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=632828
633931,MIN,Lichens,,PreservedSpecimen,3bd4f263-5922-46b1-8a19-fa2699730a5e,564688,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Thomson, J.",,s.n.,1957-04-00,1957,4,0,,,00/Apr/1957,,,,,,,,,,,,,,,,,"United States",Minnesota,Aitkin,,"Magregor, Sandy Lake",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:3bd4f263-5922-46b1-8a19-fa2699730a5e,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=633931
634276,MIN,Lichens,,PreservedSpecimen,8cd8bb1e-1e51-44de-8896-f04fa9133a93,621514,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia soredica",278918,"(Nyl.) Hale",Flavopunctelia,soredica,,,,,,,,,,"Thomson, J.",,15908,1968-07-12,1968,7,12,194,,12/Jul/1968,,,"on pinus resinosa",,,,,,,,,,,,,,"United States",Minnesota,Beltrami,,"Red Lake",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:8cd8bb1e-1e51-44de-8896-f04fa9133a93,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=634276
634803,MIN,Lichens,,PreservedSpecimen,7b864c65-5944-4bf7-9439-d2a35f72bc33,623890,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia soredica",278918,"(Nyl.) Hale",Flavopunctelia,soredica,,,,,,,,,,"Thomson, J.",,16847,1970-06-21,1970,6,21,172,,21/Jun/1970,,,"on white pine bark",,,,,,,,,,,,,,"United States",Minnesota,Clearwater,,"W Side of Lake Itasca; Itasca State Park",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:7b864c65-5944-4bf7-9439-d2a35f72bc33,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=634803
634892,MIN,Lichens,,PreservedSpecimen,9680cbf5-8476-4e29-bd09-73da7ebdf1d6,623985,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Richards, D.",Massey,1946,1971-10-06,1971,10,6,279,,06/Oct/1971,,,"on tree",,,,,,,,,,,,,,"United States",Minnesota,Itasca,,"Deer Lake Nw of Grand Rapids",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:9680cbf5-8476-4e29-bd09-73da7ebdf1d6,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=634892
634893,MIN,Lichens,,PreservedSpecimen,15aedf21-412b-4c4a-8e27-3c1423fea068,623986,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Richards, D.",Massey,1944,1971-10-06,1971,10,6,279,,06/Oct/1971,,,"on abies balsamifera",,,,,,,,,,,,,,"United States",Minnesota,Itasca,,"Deer Lake Nw of Grand Rapids",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:15aedf21-412b-4c4a-8e27-3c1423fea068,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=634893
634899,MIN,Lichens,,PreservedSpecimen,8c62b5a5-37d6-4373-98e6-deb5f04f49c2,623992,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Richards, D.",Massey,2132,1972-06-28,1972,6,28,180,,28/Jun/1972,,,"on betula papyrifera",,,,,,,,,,,,,,"United States",Minnesota,Itasca,,"Deer Lake Nw of Grand Rapids",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:8c62b5a5-37d6-4373-98e6-deb5f04f49c2,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=634899
637809,MIN,Lichens,,PreservedSpecimen,dee0c268-f62d-4181-99da-d36c0f03a11f,627501,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Hale, M.",,22056,1963-07-00,1963,7,0,,,00/Jul/1963,,,,,,,,,,,,,,,,,"United States",Minnesota,Hubbard,,"E of First Crow Lake",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:dee0c268-f62d-4181-99da-d36c0f03a11f,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=637809
641713,MIN,Lichens,,PreservedSpecimen,700bda7e-8ffc-4001-83eb-5b983b96fb85,636151,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Macmillan, C.",,4,1896-07-00,1896,7,0,,,00/Jul/1896,,,,,,,,,,,,,,,,,"United States",Minnesota,"Lake of the Woods",,"Lake of the Woods",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:700bda7e-8ffc-4001-83eb-5b983b96fb85,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=641713
642796,MIN,Lichens,,PreservedSpecimen,f798dc43-d5cb-40b3-85c5-95bf651b5a08,652527,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Engel, J.",,9248,1973-06-30,1973,6,30,181,,30/Jun/1973,,,"on pinus strobus",,,,,,,,,,,,,,"United States",Minnesota,"Saint Louis",,"Near Fenske Lake On Echo Trail; Superior National Forest",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:f798dc43-d5cb-40b3-85c5-95bf651b5a08,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=642796
642797,MIN,Lichens,,PreservedSpecimen,0e265044-2e56-4d9b-a7e0-32d2750225e4,652528,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Engel, J.",,9246,1973-06-30,1973,6,30,181,,30/Jun/1973,,,"on pinus strobus",,,,,,,,,,,,,,"United States",Minnesota,"Saint Louis",,"Near Fenske Lake On Echo Trail; Superior National Forest",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:0e265044-2e56-4d9b-a7e0-32d2750225e4,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=642797
643235,MIN,Lichens,,PreservedSpecimen,329e5018-291b-4b40-acd5-a695fa65f2e3,653089,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,18575,1969-07-21,1969,7,21,202,,21/Jul/1969,,,,,,,,,,,,,,,,,"United States",Minnesota,Cook,,"Wampus Lake, 25 Mi N Grand Marais; Superior National Forest",,0,,48.05611111,-90.40833333,,,"48°03'22""N, 90°24'30""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:329e5018-291b-4b40-acd5-a695fa65f2e3,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=643235
643268,MIN,Lichens,,PreservedSpecimen,6e11ab82-7588-4d6b-a694-0b3676d6fbb2,653123,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,19753,1970-10-18,1970,10,18,291,,18/Oct/1970,,,"on oak",,,,,,,,,,,,,,"United States",Minnesota,Sherburne,,"N of Elk River; Sand Dunes State Forest",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:6e11ab82-7588-4d6b-a694-0b3676d6fbb2,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=643268
643270,MIN,Lichens,,PreservedSpecimen,ba27630a-8c2f-4d2d-be5f-424e48e27a22,653125,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia baltimorensis",278874,"(Gyeln. & Fóriss) Hale",Flavoparmelia,baltimorensis,,,,,,,,,,"Wetmore, C.",,19763,1971-04-11,1971,4,11,101,,11/Apr/1971,,,"on bur oak",,,,,,,,,,,,,,"United States",Minnesota,Dakota,,"Near Minnesota River In Burnsville",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:ba27630a-8c2f-4d2d-be5f-424e48e27a22,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=643270
643273,MIN,Lichens,,PreservedSpecimen,1dcc86b1-2dd3-4690-9d7a-0337267ce3c1,653128,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia baltimorensis",278874,"(Gyeln. & Fóriss) Hale",Flavoparmelia,baltimorensis,,,,,,,,,,"Wetmore, C.",,19822,1971-05-16,1971,5,16,136,,16/May/1971,,,"on fallen oak branch",,,,,,,,,,,,,,"United States",Minnesota,Washington,,"S of Afton Near Saint Croix River; Saint Croix National Scenic Riverway",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:1dcc86b1-2dd3-4690-9d7a-0337267ce3c1,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=643273
643283,MIN,Lichens,,PreservedSpecimen,3d2722dd-8424-47ca-bf14-85a10ff47a74,653138,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Wetmore, C.",,20283,1971-09-01,1971,9,1,244,,01/Sep/1971,,,"on white pine",,,,,,,,,,,,,,"United States",Minnesota,Hubbard,,"N End of Mary Lake; Itasca State Park",,0,,47.18888889,-95.16694444,,,"47°11'20""N, 95°10'01""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:3d2722dd-8424-47ca-bf14-85a10ff47a74,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=643283
643293,MIN,Lichens,,PreservedSpecimen,6489e260-eb36-4521-be73-706ed0e3cf69,653148,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,20244,1971-09-01,1971,9,1,244,,01/Sep/1971,,,"on balsam fir stub",,,,,,,,,,,,,,"United States",Minnesota,Clearwater,,"Wilderness Road; Itasca State Park",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:6489e260-eb36-4521-be73-706ed0e3cf69,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=643293
643294,MIN,Lichens,,PreservedSpecimen,b998bee0-c2b0-4120-ac94-4d9abacc12d6,653149,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,20242,1971-09-01,1971,9,1,244,,01/Sep/1971,,,,,,,,,,,,,,,,,"United States",Minnesota,Clearwater,,"Wilderness Road; Itasca State Park",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:b998bee0-c2b0-4120-ac94-4d9abacc12d6,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=643294
643297,MIN,Lichens,,PreservedSpecimen,4adbfb89-2d87-47a7-8025-de586eecf5c4,653152,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,19883,1971-06-06,1971,6,6,157,,06/Jun/1971,,,"on bur oak",,,,,,,,,,,,,,"United States",Minnesota,Washington,,"S of Afton Near Ski Area",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:4adbfb89-2d87-47a7-8025-de586eecf5c4,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=643297
643301,MIN,Lichens,,PreservedSpecimen,c723592c-c1ec-46a8-8534-23d49598eb9c,653156,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Wetmore, C.",,19864,1971-05-30,1971,5,30,150,,30/May/1971,,,"on red oak",,,,,,,,,,,,,,"United States",Minnesota,Ramsey,,"W of Highway 49 On County Rd. J",,0,,45.12388889,-93.145,,,"45°07'26""N, 93°08'42""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:c723592c-c1ec-46a8-8534-23d49598eb9c,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=643301
643303,MIN,Lichens,,PreservedSpecimen,75ff24a3-d430-40a9-8a99-0ac4bda2ec6b,653158,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia baltimorensis",278874,"(Gyeln. & Fóriss) Hale",Flavoparmelia,baltimorensis,,,,,,,,,,"Wetmore, C.",,20498,1972-07-30,1972,7,30,212,,30/Jul/1972,,,"on pine",,,,,,,,,,,,,,"United States",Minnesota,Hubbard,,"Lasalle Gravel Pit; Itasca State Park",,0,,47.22694444,-95.16111111,,,"47°13'37""N, 95°09'40""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:75ff24a3-d430-40a9-8a99-0ac4bda2ec6b,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=643303
643308,MIN,Lichens,,PreservedSpecimen,21f43cda-50e2-4a24-9c02-b73e9cbe792c,653163,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,20456,1972-07-29,1972,7,29,211,,29/Jul/1972,,,"on red pine",,,,,,,,,,,,,,"United States",Minnesota,Becker,,"Ne Corner of Desoto Lake; Itasca State Park",,0,,47.14888889,-95.21638889,,,"47°08'56""N, 95°12'59""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:21f43cda-50e2-4a24-9c02-b73e9cbe792c,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=643308
643309,MIN,Lichens,,PreservedSpecimen,ff7cfdde-7c73-4b2e-8ec0-9638a8db9d1b,653164,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia soredica",278918,"(Nyl.) Hale",Flavopunctelia,soredica,,,,,,,,,,"Wetmore, C.",,20448,1972-07-29,1972,7,29,211,,29/Jul/1972,,,"on jack pine",,,,,,,,,,,,,,"United States",Minnesota,Becker,,"Ne Corner of Desoto Lake; Itasca State Park",,0,,47.14888889,-95.21638889,,,"47°08'56""N, 95°12'59""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:ff7cfdde-7c73-4b2e-8ec0-9638a8db9d1b,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=643309
643314,MIN,Lichens,,PreservedSpecimen,64cb2ed8-d93d-4d62-b3e2-3f5a7a79d230,653169,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Wetmore, C.",,20429,1972-07-29,1972,7,29,211,,29/Jul/1972,,,"on white birch",,,,,,,,,,,,,,"United States",Minnesota,Becker,,"Ne Corner of Desoto Lake; Itasca State Park",,0,,47.14888889,-95.21638889,,,"47°08'56""N, 95°12'59""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:64cb2ed8-d93d-4d62-b3e2-3f5a7a79d230,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=643314
643323,MIN,Lichens,,PreservedSpecimen,e6bf26ef-386e-4df1-b2d8-cb43366f1063,653178,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,20375,1972-07-28,1972,7,28,210,,28/Jul/1972,,,"on base of jack pine",,,,,,,,,,,,,,"United States",Minnesota,Clearwater,,"North Boundary Road; Itasca State Park",,0,,47.24027778,-95.21527778,,,"47°14'25""N, 95°12'55""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:e6bf26ef-386e-4df1-b2d8-cb43366f1063,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=643323
643324,MIN,Lichens,,PreservedSpecimen,cb6f768b-994e-4759-bf79-55a0571ef87d,653179,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Wetmore, C.",,20369,1972-07-28,1972,7,28,210,,28/Jul/1972,,,"on white birch",,,,,,,,,,,,,,"United States",Minnesota,Clearwater,,"North Boundary Road; Itasca State Park",,0,,47.24027778,-95.21527778,,,"47°14'25""N, 95°12'55""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:cb6f768b-994e-4759-bf79-55a0571ef87d,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=643324
643333,MIN,Lichens,,PreservedSpecimen,66d3ca1d-0a46-4926-974d-2a55b760f573,653188,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,20311,1972-07-24,1972,7,24,206,,24/Jul/1972,,,,,,,,,,,,,,,,,"United States",Minnesota,Clearwater,,"Biological Station; Itasca State Park",,0,,47.22472222,-95.19555556,,,"47°13'29""N, 95°11'44""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:66d3ca1d-0a46-4926-974d-2a55b760f573,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=643333
643334,MIN,Lichens,,PreservedSpecimen,226e32cc-2283-4abf-a1e6-f0be1949d998,653189,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Wetmore, C.",,20310,1972-07-24,1972,7,24,206,,24/Jul/1972,,,"on fallen fir",,,,,,,,,,,,,,"United States",Minnesota,Clearwater,,"Biological Station; Itasca State Park",,0,,47.22472222,-95.19555556,,,"47°13'29""N, 95°11'44""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:226e32cc-2283-4abf-a1e6-f0be1949d998,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=643334
